absolute_frequency_residual,alias_advisory_participation,center_is_dominant,center_is_reference,co_source_peak_id,combination_relationship_id,confidence_class,confidence_numeric_projection,denominator,display_in_panel,divisor_order,edge_id,edge_type,harmonic_order,inverse_relationship_reference,modulation_frequency_candidate,normalized_resolution_residual,numerator,offset,offset_asymmetry,original_relationship_id,participant_power_ratio,predicted_frequency,primary_structural_sideband_selected,projection_role,ratio,relationship_fingerprint,relationship_similarity_weight,relative_frequency_residual,semantic_fingerprint,sideband_relationship_id,sideband_role,source_node_id,target_node_id
0.012295667619575568,False,,,retained_peak:observation:4a4591056283a9debf557521:0023,sum:retained_peak:observation:4a4591056283a9debf557521:0023:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,HIGH,1.0,,NO,,edge:SUM_COMBINATION:sum:retained_peak:observation:4a4591056283a9debf557521:0023:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003:SOURCE_B:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,SUM_COMBINATION,,,,0.11029647399999636,,,,sum:retained_peak:observation:4a4591056283a9debf557521:0023:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,,5.036525214404577,,SOURCE_B,,cf3323c1f64ba4f2dcda978ab83648dbe46f5d51916e312023957017eda11652,0.9006603402038754,0.002441299724740716,bfe7d615831101af0ef604484864b36c1ae90744f219b1b553c7888558c74c1a,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0003
0.09918267047830387,False,,,retained_peak:observation:4a4591056283a9debf557521:0032,sum:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0032:retained_peak:observation:4a4591056283a9debf557521:0003,LOW,0.25,,NO,,edge:SUM_COMBINATION:sum:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0032:retained_peak:observation:4a4591056283a9debf557521:0003:SOURCE_A:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,SUM_COMBINATION,,,,0.8897035260000032,,,,sum:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0032:retained_peak:observation:4a4591056283a9debf557521:0003,,5.148003552502456,,SOURCE_A,,99097767bbea310f962f614b3aa34eb50f091075826867be6923c3ddd7956853,0.5291835392384182,0.0192662397115268,51eb1e155c2b3c52c738f79705280199b717b20df16a64392f8b02e0d3a254bd,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0003
0.07688700285872763,False,,,retained_peak:observation:4a4591056283a9debf557521:0055,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0055:retained_peak:observation:4a4591056283a9debf557521:0003,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0055:retained_peak:observation:4a4591056283a9debf557521:0003:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,DIFFERENCE_COMBINATION,,,,0.6897035260000002,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0055:retained_peak:observation:4a4591056283a9debf557521:0003,,4.971933879165425,,LOW_SOURCE,,2e6079688b7d328e28fb3dc04c379d12f98758ff4acf38661c5fd8bae5d9cc80,0.5918197983330715,0.015464204618834083,f879623be3d9132b8a2ef9f9014ae5fb2b53b8dfef220bb71a708ae7aaed348f,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0003
0.07918267047830341,False,,,retained_peak:observation:4a4591056283a9debf557521:0064,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0064:retained_peak:observation:4a4591056283a9debf557521:0003,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0064:retained_peak:observation:4a4591056283a9debf557521:0003:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,DIFFERENCE_COMBINATION,,,,0.7102964739999977,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0064:retained_peak:observation:4a4591056283a9debf557521:0003,,5.128003552502456,,LOW_SOURCE,,8cff4bdf4a71e4e31bfb578e49a40ba999ea053f685d59224598b4b473af6583,0.584693949383656,0.015441227695652125,d94f56944b6de4f5ba3271f6f2bf670e3106b43cb756f5729a98a31292c7fa4c,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0003
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0022:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003:RIGHT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,SIDEBAND_PAIR,,,0.47935685382088167,0.6000000000000014,,0.5128003552502456,0.06688700285872784,sideband:retained_peak:observation:4a4591056283a9debf557521:0022:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,,,False,RIGHT,,76ca1aabd15d84056b73e35097e68c34702a42f388cbfcc4f55c4fcba9f9a843,0.6249999999999994,,cd5a74aefd83b2f7a3a088394adc2757a5ce8fe7cf774a4f535993fb4c614e1a,sideband:retained_peak:observation:4a4591056283a9debf557521:0022:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,RIGHT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0003
,False,False,False,,,MODERATE,0.5,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0031:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003:RIGHT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,SIDEBAND_PAIR,,,0.5350960228698216,0.40000000000000224,,0.5128003552502456,0.04459133523915204,sideband:retained_peak:observation:4a4591056283a9debf557521:0031:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,,,False,RIGHT,,009e6dc5e668385f104764cc8c9a0118fa02a978224e796723529749ddbf7832,0.7142857142857132,,c8e5092c8fecf3a18a133121273d76da97468b8efececfab8b8e22ee149b04fc,sideband:retained_peak:observation:4a4591056283a9debf557521:0031:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0003,RIGHT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0003
0.054591335239151606,False,,,retained_peak:observation:4a4591056283a9debf557521:0018,difference:retained_peak:observation:4a4591056283a9debf557521:0018:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0004,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0018:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0004:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0004,DIFFERENCE_COMBINATION,,,,0.48970352599999906,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0018:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0004,,1.7836534095660719,,HIGH_SOURCE,,7496962f376e0a337f6207ee9da82ab7aead371b234e8d1c7026e718919c9eca,0.671274507005497,0.030606470374999934,5a071b4b6eb1db087bfd04b6979d2b5a19c7bcf35f82aa6d53fd74627005c47b,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0004
0.07918267047830319,False,,,retained_peak:observation:4a4591056283a9debf557521:0030,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0004,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0004:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0004,DIFFERENCE_COMBINATION,,,,0.7102964739999957,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0004,,1.9174274152835267,,LOW_SOURCE,,b2e19bedea13ddd6563c1437371f680ddfb6059a081266194f0a6b1441df91f2,0.5846939493836567,0.04129630662790674,fdf5dfc9505b5f491d519e6ca44b6ed2874580aae0b40d413a08028ccdcad5c4,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0004
,False,False,False,,,HIGH,1.0,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0004:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0035:LEFT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0004,SIDEBAND_PAIR,,,2.697775781968683,7.967273596420971e-15,,2.6977757819686836,8.881784197001252e-16,sideband:retained_peak:observation:4a4591056283a9debf557521:0004:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0035,,,False,LEFT,,f08a23c473b8fe96dc5244f050b2f07dd1476712d1f7d303aaa5483717569cb4,0.999999999999992,,3e746e829e09f9636640bcc9fec98037e7672734c095a9717ea62e11424dccf9,sideband:retained_peak:observation:4a4591056283a9debf557521:0004:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0035,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0004
0.014098555873192087,False,,,,,HIGH,1.0,,NO,3,edge:SUBHARMONIC:subharmonic:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005:3:HIGH_TO_LOWER:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005,SUBHARMONIC,,harmonic:retained_peak:observation:4a4591056283a9debf557521:0005:retained_peak:observation:4a4591056283a9debf557521:0024:3,,0.12646901733333488,,,,subharmonic:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005:3,25.00911142923875,1.5120068422579689,,HIGH_TO_LOWER,,b5d9d541e85f0232a1b3c229f6bf045479bbbe342f52b2e71ee1fdab1c4cc1fd,0.8877296974996062,0.009324399519342044,0738a6d5d0d2adca8101251344d3747c48c4e0344150e78bd74ff9339afcd616,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0005
0.03459133523915203,False,,,retained_peak:observation:4a4591056283a9debf557521:0015,difference:retained_peak:observation:4a4591056283a9debf557521:0015:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0015:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005,DIFFERENCE_COMBINATION,,,,0.3102964740000015,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0015:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005,,1.560696733370313,,HIGH_SOURCE,,1a298bd982c0ddf1f7b2c06051d8102a4ae8c942843925c1961ee31257ae768a,0.7631860573868863,0.022164033857142957,f93c028baa43b0f4625f16b56b06f0ab2ffabeb6bf194217e8af6f563dd237f8,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0005
0.034591335239151144,False,,,retained_peak:observation:4a4591056283a9debf557521:0051,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0051:retained_peak:observation:4a4591056283a9debf557521:0005,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0051:retained_peak:observation:4a4591056283a9debf557521:0005:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005,DIFFERENCE_COMBINATION,,,,0.3102964739999935,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0051:retained_peak:observation:4a4591056283a9debf557521:0005,,1.5606967333703121,,LOW_SOURCE,,bcbc90a57d2cad69aeac170223f58c679f7f5895348a5c77331efe664cac4ccd,0.7631860573868909,0.022164033857142402,0c8f6ec051c923913163611f68fae93510da30acf60a18e5abed0866e118a1d6,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0005
,False,False,False,,,HIGH,1.0,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0005:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0047:LEFT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0005,SIDEBAND_PAIR,,,3.021062962452534,0.20000000000000312,,3.0099151286427457,0.022295667619576243,sideband:retained_peak:observation:4a4591056283a9debf557521:0005:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0047,,,False,LEFT,,576e2fcb4de74f84b0adbb170ae453de1d634f5433f9515eb234751be4b7951a,0.8333333333333313,,6f949203eb6a16499040d82b7093a946271dc705de739cd4c2ddc7201d48b62b,sideband:retained_peak:observation:4a4591056283a9debf557521:0005:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0047,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0005
0.060739169048940056,False,,,,,LOW,0.25,2,NO,,edge:RATIONAL:rational:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006:3:2:LOW_TO_HIGH:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006,RATIONAL,,,,0.5448517630000032,3,,,rational:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006:3:2,20.14370201990395,6.80403079016086,,LOW_TO_HIGH,3/2,6061a5ed96fcc5a978aabd2bb4787a88180b568fee0a6dee0e90e17d002aaae9,0.6473112980484704,0.008926939180929848,8a80df8b7c4e4618fae7e991558ff4abd6a05fd63e6f8283583556ca97d9f8b0,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0006
0.07688700285872763,False,,,retained_peak:observation:4a4591056283a9debf557521:0065,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0065:retained_peak:observation:4a4591056283a9debf557521:0006,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0065:retained_peak:observation:4a4591056283a9debf557521:0006:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006,DIFFERENCE_COMBINATION,,,,0.6897035260000002,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0065:retained_peak:observation:4a4591056283a9debf557521:0006,,6.666404618253193,,LOW_SOURCE,,eac1b54011ce288c8f1388d034fbd3bc99cc839acc5878b152d1f707605e399a,0.5918197983330715,0.011533503779264216,6bb927e2d05bfc30de19170e1d00207ea96bf2427ce8de9b83c612a90118e251,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0006
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0016:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006:RIGHT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006,SIDEBAND_PAIR,,,2.162679759098862,0.7999999999999965,,2.2072710943380134,0.0891826704783032,sideband:retained_peak:observation:4a4591056283a9debf557521:0016:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006,,,False,RIGHT,,dbac6d0088c0ef28a77d8911acd65b2edc6b23ec9d4a0c9a83d4a8037015d637,0.5555555555555567,,b97a1ff06c0e6dd3e98504b21dcbe77ef4c7994fce38637f2f55c39558743d84,sideband:retained_peak:observation:4a4591056283a9debf557521:0016:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0006,RIGHT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0006
0.05688700285872761,False,,,retained_peak:observation:4a4591056283a9debf557521:0019,difference:retained_peak:observation:4a4591056283a9debf557521:0019:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0007,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0019:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0007:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0007,DIFFERENCE_COMBINATION,,,,0.5102964739999986,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0019:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0007,,3.589602486751719,,HIGH_SOURCE,,069971fe0a7d7d7753e7e4b936c0fe7bd74d38d09e1cbe2cdae54924fde2171a,0.66212165440042,0.01584771658385089,a719200ecb7707dcea8d380716d44444e2216a5f4c43eaf94d446e892baf1089,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0007
0.05688700285872761,False,,,retained_peak:observation:4a4591056283a9debf557521:0043,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0043:retained_peak:observation:4a4591056283a9debf557521:0007,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0043:retained_peak:observation:4a4591056283a9debf557521:0007:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0007,DIFFERENCE_COMBINATION,,,,0.5102964739999986,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0043:retained_peak:observation:4a4591056283a9debf557521:0007,,3.589602486751719,,LOW_SOURCE,,cf32ca1092d67a8d49f454c53e82b3f03451fd509018b12a364d218527232512,0.66212165440042,0.01584771658385089,8650698c79c79d1bb0bf11af31dbb1bf4fe6a8a53e5e5baebdb6038bdc6cda38,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0007
0.054591335239152716,False,,,retained_peak:observation:4a4591056283a9debf557521:0077,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0077:retained_peak:observation:4a4591056283a9debf557521:0007,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0077:retained_peak:observation:4a4591056283a9debf557521:0007:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0007,DIFFERENCE_COMBINATION,,,,0.489703526000009,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0077:retained_peak:observation:4a4591056283a9debf557521:0007,,3.478124148653839,,LOW_SOURCE,,7f6fb28c0cb172b5d30a6e8e4c4efd4d9a690f3bab14ef4952e19866542138f3,0.6712745070054926,0.015695625833333626,8132d7e75a7dc61092190f692c90c17380493dd4b84b3bdbabfac5791018324f,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0007
0.034591335239152254,False,,,retained_peak:observation:4a4591056283a9debf557521:0009,difference:retained_peak:observation:4a4591056283a9debf557521:0009:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0008,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0009:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0008:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0008,DIFFERENCE_COMBINATION,,,,0.31029647400000343,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0009:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0008,,3.232871804838505,,HIGH_SOURCE,,b71585b0e0705dacda0733402adfca34c6ef61dcf645c676533299c671bf1610,0.7631860573868853,0.010699878413793221,1e7e1d25c5f839c1fcbb8a812ae15e96af60f84725743e19605092a7fa5133be,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0008
,False,False,False,,,MODERATE,0.5,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0008:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0060:LEFT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0008,SIDEBAND_PAIR,,,1.3600357247941295,0.3999999999999903,,1.3377400571745541,0.04459133523915071,sideband:retained_peak:observation:4a4591056283a9debf557521:0008:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0060,,,False,LEFT,,2054b9045ecd3403622770b27c6af9ca706446817894c64c66e5c620c63af55a,0.7142857142857192,,01f4f6ad96eefe8f7e3416c9976d913b65075c7dae9f36fa6ae0cdceecc6249b,sideband:retained_peak:observation:4a4591056283a9debf557521:0008:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0060,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0008
0.034591335239152254,False,,,retained_peak:observation:4a4591056283a9debf557521:0008,difference:retained_peak:observation:4a4591056283a9debf557521:0008:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0009,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0008:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0009:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0009,DIFFERENCE_COMBINATION,,,,0.31029647400000343,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0008:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0009,,1.3377400571745541,,HIGH_SOURCE,,b8b97cc5dc3669c9052d10f174eaad126d2e318da1d3cd8a261705230b29d13c,0.7631860573868853,0.02585803950000028,4fcb99e7c3bf37e6c8d400abf531ee57c3e789735acfbf1d92eaf5ca2a5fef7e,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0009
0.07918267047830296,False,,,retained_peak:observation:4a4591056283a9debf557521:0060,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0060:retained_peak:observation:4a4591056283a9debf557521:0009,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0060:retained_peak:observation:4a4591056283a9debf557521:0009:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0009,DIFFERENCE_COMBINATION,,,,0.7102964739999937,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0060:retained_peak:observation:4a4591056283a9debf557521:0009,,1.3823313924137048,,LOW_SOURCE,,01242eba7d3805d4c82376e86da6b09aa8afe34b2e68298695b2b0773e7584ed,0.5846939493836574,0.05728197370967694,9445675344b655d45cc0141e3ee4c98d553cbf3ef0153ddaff1a40f24f572889,,,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0009
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0009:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0053:LEFT:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0009,SIDEBAND_PAIR,,,3.2886109738874447,0.9999999999999957,,3.232871804838505,0.11147833809787899,sideband:retained_peak:observation:4a4591056283a9debf557521:0009:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0053,,,False,LEFT,,08f8dfa4379b13e1b57920a37de2482dd9ddf99935e981a565066c31e0ecae13,0.5000000000000011,,ef77656b309308b32ab2bf483d430cfdbcea38d02aeda7d0d860e85e066aa27f,sideband:retained_peak:observation:4a4591056283a9debf557521:0009:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0053,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0024,node:retained_peak:observation:4a4591056283a9debf557521:0009
